content,score
"no otp nya jh gk mau muncul,sudah coba beberapa kali juga",1.0
Aplikasi macam apa ini Aplikasi anak qampang Pengen login aja susah,1.0
"Tolong tarifnya car di patok untuk order terdekat paling tidak 12 k, masa 5 k 6 k 7 k, bike aja trendah 8 k. Jemput nya saja sudah jauh. Blum lagi masuk2 gang dan jalan rusak.",1.0
"Aplikasi buat emosi, lemot, ga ada fitur laporkan driver yg cancel seenak jidat, mana chat suka lama masuknya. Ntah apa2",1.0
Tolong yah buat driver Maxim yg tadi nganter penumpang ke daerah puskesmas kota karang ... Udah nabrak saya GK minta maaf ... Kecewa sama Maxim ... Saya LG hamil 7bulan bonceng anak 3 THN dan BPK saya ... Dia malah gupek liat mobil nya lecet apa GK ... Seharus nya yg diliat dulu yg ditabrak nya 😡,1.0
"Murah sih tapi berkali kali nyoba orderin penjemputan buat org lain gak bisa karena search titik jemput cuma dititik pemesan, terus mau masukin saldo saya cari pilihannya gak ada , apa iya harus cash hariii gini males bgt pegang cash",1.0
Pesanan saya tdk sampay...untung Gak habis bayak.jadi saya iklasin,1.0
Mohon di perluas map/petanya Masa Link.Kemanduran Kel.Teritih Kec.Walantaka Kota Serang-Banten Gak Ada,1.0
"Mau login susah,kode SMS tak kunjung datang,alias ga bisa di pakai",1.0
"Percuma topup isi saldo klo gk diksh order, sama aja kita yg nyumbang buat maxim, klo kita blm prioritas jarang dpt order, kita yg blm prioritas cuma dpt sisa aja itu jg klo ada, kita mau daftar prioritas ktnya blm ada jaketnya, klo ada pun gk bisa cicil hrs byr cash 350rb, dimasa sulit gini bkn ksh kemudahan malah nyusahin, nyesel jg sih udh top up, bye lah maxim.",1.0
Tolong di perbaiki. Saya mengorder cuma satu kali.Tapi driver yang belanja lebih dari 2 padahala sy sudah terima pesanan saya dan sudah kasih bintang.tapi masih masuk di akun driver kain Kan kasihan driver lain yang belanja padahal saya tidak order lagi,1.0
Aplikasinya bagus lengkap dan gak repot mau cari apa². Tapi driver di daerah saya yg pake ini sangat amat buruk pelayanannya. Semoga tidak terulang lagi buat daerah yg lain.,1.0
"Coba lebih di perhatikan lagi untuk driver mobil nya, masa di aplikasi 8rb kita suruh bayar 12rb Bukan masalah duit nya, tapi etika nya Tolong beritahu supir mobil untuk beretika lagi Dikasih 20rb minta semua Riwayat perjalanan juga tidak ada, bagaimana saya mau melapokan mobil tsb Kesal saya jadinya Sudah biasa langganan tapi kali ini kecewa karena perlakuan supir nya Mana bawa ngebut, mobil bau",1.0
aplikasi murahan harga kacang goreng.aplikasi brengsek tidak kasian sama driver 🖕🖕🖕,1.0
Kenapa ya saya order maxim car harga pertama sama harga hakir berbeda terus naik ongkos nya,1.0
"Aplikasi aneh. Suka tiba2 mesen padahal hp sama sekali ga dipegang driver juga gada akhlak, aplikasinya eror kitanya yg dimaki2. Menang harga murah aja, tapi pelayanan dan sikap driver NOL BESAR",1.0
"Setelah di perlukan sering saja eror..... Kalau lagi ngak perlu baik"" aja....",1.0
History perjalanan saya tidak ada dan itu amat sangat merugikan saya. Apalagi klo perjalanan dinas dan harus di claim untuk kantor. Tolong diperbaiki lagi.,1.0
"Aplikasi gak jelas banget, tolonglah belajar sama gojek atau grab yang memudahkan pengguna untuk memesan layanan motor atau mobilnya. Masa saya mau pesan terus alamat susah banget nyari akurasinya yaudah saya pilih yang terdekat, sudah pesan  muter2 terus, saya pikir gk dapat driver jd saya pesan ulang, dapatlah driver. Tapi pihak driver gk ada nelfon saya atau chat saya. Mau dibatalkan juga tidak bisa. Mana saya sudah terlambat. Sdh 1 jam  driver baru muncul",1.0
"Baru nyoba 2x pake maxxim udh di bikin kecewa sama driver ny, akhir ny hapus lagi aj.",1.0
aplikasi jelek . fitur tidak lengkap . peta tidak lengkap .. buruk sekali . mending tidak usah ada maxim . jangan harap bisa bersaing sama tetangga sebelah yg ijo ijo krn fitur mereka lengkap,1.0
Setelah di update malah lemot dan tidak bisa digunakan untuk pemesanan. Saat pencarian alamat ataupun saat pilih dari peta malah terhenti.,1.0
"Klo tarif Rp4.1 terus masih dipotong 15℅ KASIHAN DRIVER nya sy selalu kasih minimal Rp10 k,dan itu ga mahal",1.0
"Aplikasi sampahhhh ini, 2x sy mengorder n dua"" nya mngecewakan. driver lama x nympai ketitik penjemputan, n driver pun tdk tau jalan. Yg lebih parahnya lgi, pajak n plat kendaraannya driver sdah mati. Gmnana sih klian menerima driver,itu nmanya sdah menyalai aturan undang"" satlantas. Tepatnya klian bsa dikatakatan aplikator ojol ilegal. Gmna klau lagi bawak pnumpang ada kejadian atau ada razia dijalan raya,kan bsa jdi panjang urusannya n sewanyapun jdi terlantar juga dijalan. 👎👎👎👎",1.0
"Sepertinya ini aplikasi masih uji coba ya, dan saya merasa kalau aplikasi ini GAGAL. Saya baru download sih, dan mau pesan, pas masukin alamat tujuan dengan ejaan yang sudah benar, tapi tidak ditemukan alamatnya di maps nya, jadi saya harap untuk pihak Maxim yang terkait, coba lah, diperbaiki lagi, kalau sudah benar benar matang persiapanya, baru adakan launching. Padahal alamat tujuan saya ga jauh dari tempat saya tinggal. Dari Cawang Uki menuju Halim. Tapi tidak ditemukan. Sekian dan Thanks.",1.0
Jelek banget sifat org nya g sopan kasar lgsg gua hapus aplikasi nya mahal banget juga di banding dgn ojol yg lain.,1.0
"Busyetttt neh aplikasi bikin driver si 2 ijo nyengir bersaing secara sehat lah masalah ongkir. Semoga gojek ga rekrut driver"" model maxim. Cs yg ngorder juga terlalu baper... H...mmmmm....auto uninstal. Dah tau buatan rusia. Bentar lagi di bom loe kuning. Kwkwkw",1.0
Tolong dong Maxim di perbaiki saya mau login saya kode nya tidak muncul muncul aplikasi nya udah rusak apa Tolong bnerr ini mah,1.0
Kecewa saya baru pesan pertama kali aja masa si pengemudi nya salah jemput orang emg ga bisa gtu liat aplikasi dulu,1.0
Sumpah no recommended bgt... Udah 4x pesen ngga ada yg nerima,1.0
Gimana sie ko tau tau ada pemberitahuan maksim telah berenti,1.0
"Tipu2 nih maxim, saat tiba di tujuan rute dirubah driver.....goodbye maxim. Semoga segera bangkrut...",1.0
"aplikasi nya sering error. Kalau daftar agak lama krna selalu keluar sendiri. Mau login ga bisa, mau cari lokasi jga sering error.",1.0
Masa disuruh kirim barang malahan barangnya balik lagi alasan ga alamat ga ketemu kaya bukan jaman Google aja hadeeuuh,1.0
"Susah menentukan titik penjemputan dan tujuan, banyak nyasarnya... Kasihan driver...",1.0
kak kenapa app maxim saya tidak bisa mengirim kode ke nomor saya,1.0
Ini maxim nya kyk ajg pulak gk ada di krimkan nya kode ke hp ku di blg nya pulak waktu kode sudah hbs..ajg kali lh nih applikasi..,1.0
Udah download 10x udah 100% kenapa gak bisa menginstal 😒 pdhal pake wifi,1.0
"tolong donk di tingkatkan lg, masa mentang² ongkos sedikit gak mau di ambil sih kan kasian kalo yg butuh bgt",1.0
"Aplikasix tlg di perbaiki masa sy pesan Maxim jaringanx menghubungkan terus sy batalkan tiba2 terorder sendiri,jdix driver tlfn knp d batalkan bahkan driver yg tlfn LBH dr 1,",1.0
Ini aplikasi yang eror apa gimana. Tiap saya mau berangkat kerja pesan mobil selalu dapat yang jauh.Al hasil nyampek kantor telat. Apa maxim kekurangan driver apa gimana.?,1.0
"Sulit untuk melakukan order. Meski jaringan internet stabil, Ketika memilih titik jemput dan juga tujuan, tidak ada respon dari aplikasi. Map in app juga tidak update jadi sulit untuk menentukan/memilih tujuan.",1.0
Beberapa driver gak punya etika kalau ngomong kasar suka maki maki padahal kesalahan dari mapsnya,1.0
"Gimana ya saya udah berapa kali go food susah banget. Padahal deket loj dri rumah. Alasan saya gak keluar karena udah malam dn saya perempuan. Pesannya lama, mau ini itu lama. Lambat banget dapat pengemudi",1.0
saya kasih bintang satu.Seperti jasa pelatihan dan perekrutan driver aja. tiap bulan ganti dan rekrut driver baru. gimana pelanan akan maksimal.,1.0
Aplikasi ini histori perjalanan nya tolong di perbaiki karena dapat merugikan orang seperti saya yang harus laporan pengeluaran uang perjalanan,1.0
Susah banget dapet sms padahal udah beda nomor dan beda hp masih aja,1.0
"masih banyak kekurangan nya, dari peta sampe eror lokasi. mohon cepat perbaiki nanti tak tambah bintang nya",1.0
karena aplikasi lemot ini saya jadi berantam sama beberapa driver. Mending ke gojek saja walau mahal tapi bagus dan ga bikin masalah Memang bodo yang bikin ni aplikasi. Lu niat bikin aplikasi ga sih,1.0
Maxim pengusaha yang besar ... tetapi tidak pernah bayar pajak dan pajak iklan pada negara indonesia.,1.0
"DRIVER APLIKASI INI TIDAK ADA SOPAN SANTUN,SAYA SALAH TEKAN ""MEMESAN"" LANGSUNG DIHINA HINA DI WHATSAPP!!!DIBILANG PULAK SAYA MAU DI DUKUN DUKUN DIA(SI DRIVER) MAKSUDNYA APA!!!JANGAN SEGAN SEGAN SAYA LAPORKAN APLIKASI INI KE PIHAK BERWAJIB!!!MANUSIA TIDAK PUNYA SOPAN SANTUN!",1.0
"Aplikasi ini jauh dari sempurna, ketika saya mencoba menggunakannya, titik lokasi yang dicari sangat sulit. 3x saya instal dan mencoba, 3x juga harus saya uninstall. Semoga ke depan, diperbaiki, sebagaimana aplikasi sejenis.",1.0
Tolong ya Maxim milih driver yg baik2 aja . Ini driver malah ambil nomer cs dan tengah malam menelpon . Malah ngak pake baju lagi driver nya . Ihh jijik sama laki2 kayak itu,1.0
Ngak bisa log-in Dan barang yang di kirim ngak sampe,1.0
Membayar tidak sesuai yang ditampilkan di aplikasi (meminta bayaran lebih),1.0
"Tolong maap aplikasi nya diperbaiki sering klu order alamat tujuan dan alamat jemput tidak keluar di aplikasi Maxim, padahal di aplikasi lain sudah lengkap dan jelas, sehingga driver suka marah"" padahal kita tetap tambahkan alamat tujuan atau alamat jemput, tapi driver gak teliti Dan tolong driver nya dikasih pengarahan klu dapat order konfirmasi lah sama Cust, jadi kita gak bingung menunggu apa driver nya ambil order atau tidak Aplikasi nya buruk etika driver juga kurang",1.0
"Setelah beberapa lama, tarifnya sekarang naik 2x lipat ya, haha",1.0
"aplikasi jadi nge lag setelah di update, padahal coba gojek atau grab lancar lancar aja, jadi malas pake maxim..",1.0
Gak jelas ni maxim..mapx eror terus gak perna yepat titik jemput,1.0
"aplikasi cupuuu, padahal pake wifi tapi lalodnya biasa kalo buka aplikasinya",1.0
"driver nggak sopan, saya batalin pesan karna salah alamat dia malah mencaci maki saya 😒 tolong ya diperhatikan lagi kesopanan driverny",1.0
"Hi maxim, Saya kecewa banget. Saya baru saja memesan driver bike dapetlah driver inisial FS, trus driver di tengah jalan minta offline dari aplikasi, lalu saya tidak mengiyakan karena menurut saya sangat berbahaya. Saat saya sudah sampai, FS mengcancel secara sepihak lalu app merender sendiri secara otomatis hingga dipick up oleh beberapa driver, kemudian driver terakhir SS marah-marah sama saya.",1.0
Aplikasi ga jelas masa muter2 aja di buka kendaraan driver juga jelek2 tahun lama,1.0
"Sudah 2x saya temukan pengemudi rusuh waktu mengantar saya,mana mereka gak pakai atribut pula. Belum di aplikasi nya yang lemot nya minta ampun padahal jaringan stabil dan kencang.",1.0
Tolong maps nya di benahi lg agar mudah d gunakan ..perbarui semudah mungkin agar cs bisa menemukan alamat dngan mudah.maxim akan exis klo aplikasi mudah digunakan .jngn smpe cs kabur karena maps yg g jels susah d cari....,1.0
jgn di download ini ga recommended banget ... saya buat laporan orderan saya tiba2 di selesaikan saldo pay saya hilang tp ga di respon sama pihak pengembang ... saran sya pake aplikasi yg bner2 playanannya bagus aja grab/gojek,1.0
APP BARU TAPI BUAT LOG IN AJA SUSAH BANGET ASTAGAAAAAAA UDAH LAH TINGGAL menunggu DI CAPLOK IJO SEBELAH. BYE.,1.0
Maaf saya uninstall sudah dua kali kecewa sama driver dsuruh beli pempek dtempat sesuai titik malah dbeli dtempat lain sudah dua kali terjadi,1.0
"Sering gak jelas ini aplikasi, di orderan berapa, tiba² pas sampe bisa berubah jauh mahalnya, trus riwayat² perjalanan sama driver kok gak ada, niat gak sih ngembangin aplikasi !!! Asuuu",1.0
Aplikasi tidak mengenakan penggunany pesanan sudah dibatalkan tapi dpet pesanan yang baru driverny gak ada yang sopan santun dan berbicara dengan kasar aplikasi gak bagus sama sekali harga sesuai kualitas 👎👎👎👎👎👎👎,1.0
"Harga memang tidak seberapa tapi attitude pengemudi tidak menjamin !!! Saya kecewa dengan salah satu driver Maxim !!! Mencaci sy lalu sy bayar 100 tanpa diantar ketujuan sy driver (ATAS NAMA SOBRI dengan plat nomer A1445B4) karena posisi hujan dan mungkin aplikasi tidak sesuai , tapi karena driver tidk sopan!!! Tidak ada attitude maka saya bayar and than dia pergi dengan uang yg saya berikan..",1.0
"Pengalaman pertama kali nyoba delivery, di aplikasi ngak tertera nama dan nomer telpon penerima, alhasil driver kebingungan mencari alamat yang katanya tidak sesuai dan yang di salahkan pelanggannya, padahal sudah sesuai itu alamatnya. mohon ditingkatkan lagi kualitasnya",1.0
"aplikasunyankurang friendly, tidak bisa chat, dan tidak bisa refund.. diperbaiki lagi, kalau ga bisa diperbaiki tutup aja",1.0
BANYAK BUG.. MULAI DARI TITIK DI MAP.. MENERIMA/MENGIRIM PESAN KE DRIVER ... RIBET HARUS MANUAL ... TAMPILAN NOMINAL PEMBAYARAN GAK MUNCUL ... NIAT BIKIN APLIKASI GAK SIH?,1.0
"Pengalaman menggunakan aplikasi Maxim ini sangat tidak mengenak kan,driver nya bicara memaki seperti org jalanan.sy membuat rute nya tiba2 lngsng tersambung ke driver harga belum keluar,20 menit menunggu driver ga kelihatan tp di aplikasi driver udh smpe ,chat driver pun ga ada telpon ga ada ,aplikasi ga bisa di batal kan tetap status nya driver sudah smpe ,selang 10 menit driver chat sy dr wa memaki2 sy . Ternyata harga sesuai kualitas itu ga salah . Murah tp ga ada etika.",1.0
"KECEWA DENGAN APLIKASI MAXIM,SAYA ORDER TADI MALAM TANGGAL 26 MARET 2021 JAM 10 MALAM,DARI JALAN MURTATULI PUSKESMAS LAMA MAYANG KE DEPAN VILLA GADING MAYANG DIMINTA 40000,SEHARUSNYA SAYA BAYAR 9,9 K ,PADAHAL SDH SAYA PILIH CAR L ROMBONGAN 6 ORANG ATAU BAGASI BESAR NYATA NYA TIDAK SESUAI DENGAN PEMBAYARAN YG TERCANTUM DI ORDERAN,MERASA TERPAKSA SAYA BAYAR SAJA",1.0
"Makin kesini app nya makin ga jelas, nyari alamat susah banget, padahal udah sering ketempat itu, riwayat aja ga ada ribet banget nyari alamat",1.0
Di area bali sangat jarang driver. Kalo dapat driver jauh bgt. Bisa puluhan kilo. Saya sangat lama menunggu driver datang. Susah cari driver di area BALI. susah nya minta ampun,1.0
Kenapa lama bgt dpat driver maxim nya biasanya ga kek gini,1.0
"Tolong ya IT Maxim , tolong dibenarin nih aplikasi nya, masa udah cancel kok tetap terhubung . Udah cancel berkali2 ga bisa , sedangkan driver ga mau cancel dgn alasan takut penilaian buruk",1.0
Aplikasi payah masa cas segala macem menunggu dimana nya aja gak ada dari driver gak ada kejelasan sumpah payah,1.0
driver pada buta jalan buta daerah menunggu driver datang sekitar 4 menit sampai setengah jam driver juga memainkan waktu agar ongkosnya bertambah kayak taxi payah banget banyak kecurangannya,1.0
"Driver sering chat wa, dan terlalu kepo berlebihan. karena sudah tidak nyaman, saya menolak untuk menerima dijemput secara offline. Namun dia masih trs nanya kenapa dan bertanya berlebihan cenderung tidak sopan! Etika driver minim, terlalu melebihi privasi antara driver dan cust.",1.0
"Murah sih murah Siapa yang mau make aplikasi lu maxim? Kagak jelas, log in sama registrasi sama-sama gak jelas. Gak ada bedanya. Payah!! NOT RECOMMENDED",1.0
"Tlg dongg perbaiki lgi , dpt driver tp gk jln² udh gtu lama bgt .. Knp pd error yaa aplikasi ojol hadeuhhh .. Blm ada yg pas dihati tlg perbaiki min",1.0
Saya mencoba memakai alplikasih Maxim ini tpi GK bisa-bisa di gunakan sangat buruk,1.0
"Saya mencoba mengambil orderan food untuk pertama kali, langsung mendapatkan orderan fiktif, topup link aja sebesar 250.000 dan belanjaan total 55.000, saya sampai di lokasi no tidak bisa dihubungi, Tlong Admin jangan bikin driver baru kecewa,",1.0
Riwayat perjalanan kadang-kadang tidak muncul ( tidak bisa kita lihat ) sehingga kita tidak tau barang kota dah sampai tujuan atau gak,1.0
"Kenapa coba aplikasinya tiba-tiba berenti .. Error tiba2 gak bisa call driver, padahal sy lagi butuh banget .. Uninstall aja sudah ..",1.0
Pengalaman 2 hari berturut turut sopir maximnya marah2 knp tidak naik motor aj ogkosnya sama padahal saya lagi hamil besar tak mgkin naik mtor. Seharusnya jika tdk mau terima orderan chat saja sruh cancel. Hari yg pertama juga bgtu marah2 padahal saya sdh mnggu sesuai titik. Malah dsruh jalan ke depan. Attitude sopir maximnya sangat kurang sekali. Dan aplikasi sering eror.,1.0
Transportasi ini sebenarnya bagus dan bisa diandalkan tapi masalahnya Maxim tidak pakai Google Maps jadinya susah cari alamat karena Maps nya tidak selengkap Google Maps sementara orang orang sudah terbiasa melihat Maps bawaan Hp akhirnya jadi males buka Aplikasi Maxim,1.0
Aplikasi gak jelas.. udah paling mahal gak pernah punya promo maupun diskon. Mendingan pilih yang udah jelas promonya. Godbyeee maxim,1.0
"What is this application, I can order it just can't cancel, this application is very detrimental to me. Thx",1.0
"Yg saya alami menggunakan maxim sangat tdk nyaman & tdk mengenakan, krna sulit meletakkan titik lokasi dan tdk bisa menunjukkan pda peta. Anehbgt aplikasinya pdhl murah biayanya. Pda saat bisa meletakkan titik yg terdkat utk tujuan ternyata disaat dijln tdk ditemukan titik tsb & kata driver sdh selesai perjalanan padahal tdk benar lokasi tsb saat dibilang bukan lokasiny driver lsng marah2 selalu menyalahkan si yg order. Pdhl yg salah siapa coba? Si pmn gak ramah bgt pdhl biayanya sdh sy tmbh.",1.0
SMS Kode otorisasi ga masuk. Gak bisa dipake ni app. Sudah email tp ga direspon.,1.0
"Auto uninstal, saya mesen 1 kok yg datang 2 mobil, bilangnya krna yg 1 di cancel, gk jelas nih aplikasi. Bikin org ribut",1.0
"Perbarui sistem map nya, sering kali map tujuan tidak di ketahui , hampir setiap hari. Dan ini sangat merepotkan.",1.0
Kenapa setalah di perbaharui aplikasi ini kok makin lemot aja? Kadang sdh pesan tpi blm di terpesan kita udah nungguin. Tolong di perbaiki lgi bug ini kmrin saya ksh bintang 5 karna bagus kali ini saya kecewa banget!,1.0
Mau input alamat aja susah setengah mati. Titik alamat yg ada error semua.,1.0
"Parah ah,baru instal moso driver langsung jalan ke titik jemput padahal titik antar blm di klik,langsung muncul harga lagi..hedehh kasian driver kalo ktmu orang songong sampe brantem mulut 👎",1.0
Murah tapi alamatnya ga lengkap titiknya salah salah. Terus driver galak galak,1.0
Aplikasi anda aplikasi legal tapi kenapa tarif per km anda melanggar batas bawah sesuai dengan yang ditetapkan UU. Tolong segera diperbaiki,1.0
driver sering memainkan tarip yg mahal dengan manfaatkan waktu tunggu itu kalau aplikasinya jos bangus banget ketimbang driver tolong seleksi driver yg berkualitas jangan driver yg penjahat,1.0
"Knpa pas mau mesen car tulisannya 24 k pas dihp omnya kok jadi 40 k ,tolong ya saya SDH 2 x eror kaya gitu yg pertama tidak parah saya pesan yg motor 12k jadi 14 k . kok makin lama makin jadi aplikasi ini😊",1.0
"Apus guys aplikaaasi busuk,bagus GRAB cepat dan kelaas dunia",1.0
kok saya cancel malah marah marah kan kalaw salah harus gimana lagi ah gak usah di download pada gak sopan,1.0
"Maaf ya saya ganti jadi bintang 1 karena saya sangat sangat kecewa kepada driver maxim yg sngat tidak sopan, dan tidak mau menerima bayaran sesuai yg tertera pada aplikasi, dan malah melempar uang yg saya berikan",1.0
"Driver maxim tidak bertanggung jawab melakukan tabrak lari didepan stasiun purwosari solo tgl 23 maret 2021 kejadian antara pk. 16.00 s/d 16.30. Korban luka di tidak diurus oleh driver maxim. Setelah di bawa ke rumah sakit Kasih Ibu solo ternyata kaki lobang tembus sampai telapak kaki. Sudah saya minta keterangan ke kantor maxim solo, tetapi sudah 2 hari kenapa belum ketemu driver ojolnya, sistem nya yg rusak atau orang yg rusak ini ???",1.0
"yang punya afk gak ada comment sama sekali , karna malu .. ulasan dari smua cs nya jelek . +62 gmna negara mau maju klo gtu terus #LOL",1.0
"Maxim, anda ini bawa nyawa manusia. Sering saya temui driver tidak membawa helm yg safety utk penumpang. Kadang tdk ada talinya, kadang helm yg memang sdh ga layak pakai. Saya kecelakaan tgl 13 maret bulan ini krn kesalahan driver, dia ada di blind spot truk pertamina. Kepala saya hampir terlindas. Sampai 2 minggu saya masih pusing dan mual krn benturan. Dari driver dan dr maxim ga ada pertanggung jawaban atau feedback. Padahal saya sudah lapor.",1.0
"Cari alamat masih kesulitan, banyak yang belum tercantun, Tolong lebih di perbagus lagi aplikasinya.... Kalau hrg sudah baguslah....",1.0
"saya kasih bintang 1 yah, soalnya driver ugal. Gak sekali dua kali, tapi sering. Walaupun ga semua, tapi tolong lah, untuk driver2 nya, kalo ga mood ngojek mending jgn maksain narik deh, bahaya juga , soalnya saya tadi hampir tabrakan sama motor dari arah berlawanan, karena driver ugal",1.0
"Kenapa seluruh maxim membatalkan orderan saya?? Katanya maxim tidak kenal hujan panas, tp kenapa pas pesan waktu hujan seluruh maxim membatalkan pesanan???",1.0
Untuk wilayah kota tangerang kenapa dapet driver yg jauh dr lokasi penjemputan ya? Padahal di aplikasi nya ada drjver yg lebih dekat dr lokasi penjemputan.,1.0
"Saya mau pesan tapi belum menentukan tujuan sudah ada tertulis sedang memesan kan lucu, tolong perbaiki cara pemesanannya biar gak membingungkan. Argonya aja belum di tau sudah mencari pengemudi",1.0
"Saya kecewa, karena daftar riwayat nya tidak muncul ada barang saya yang tertinggal tetapi tidak dapat menghubungi pengemudi kembali",1.0
"Aplikasi yg SANGAT SANGAT SANGAT SANGAT SANGAT 1000x buruk, gw pas download coba iseng2 liat ongkos mau compeir sama aplikasi lain, pas pencet pesanan lansung aja mesen ke driver kirain kaya aplikasi lain yg konfirmasi alamat dan tarif dlu baru pesan, mana kepencet pesanan 2x lagi trus ngorder 2 driver lansung... gila, trus mau ngencelnya juga SUPER DUPER RIBEEEEEEUUUTTT. untung driver datang 22nya dan ajarin cara ngencel setelah itu saya lansung UNINSTAL APLIKASI SAMPAH ini dri HP saya.",1.0
Penggunaan maxim tidak jelas. Alamat yang ingin ditujuh susah ketika dicari. Karna alamat yg kita cari tidak ada bahkan tidak sesuai. Tidak lengkap alamat yang ada didalam maxim,1.0
"Gw hapus para banget maxim ini terutama para diver motornya yng ada dimnado, tiga kali di ambil orderannya 3x pula ditbatalin orderanku para2 banget pokoknya jangan deh pake maxim jelek responsnya juga cuman murah di awl ujung2nya malah jadi mahal payah 👎👎",1.0
Buruk sekali tampilan mapnya...Yg muncul Titik titik yang justru gak populer,1.0
"Maps nya berantakan ,pencarian lama , malah kadang udah kita cancel tapi tiba2 driver tlp udh di titik jemput , harga naik sendiri .. banyak yg harus di perbaiki dari aplikasi ini. Lebih baik bayar mahal dikit pake si ijo tapi gak ribet",1.0
Ini aplikasi kok gada menu cancelnya sih.. paraah.. apa emang sengaja di buat gtu.,1.0
"Tokai... Ongkos murah tapi kaga dapet2 driver, Asu.. Pas di up langsung dpt. Mending dr awal aje njing, lo kasih ongkos mahal... Drpd php doang..",1.0
driver pandainya minta ampun Belum sampai udah di aktifkan sampai. terus menunggu dibayar lagi..ada durasinya pula di hp kita. Saya jadi binggung melihat sana sini..ojeknya kagak ada...dihp sudah sampai Ah murah pun paling seribu. Dua ribu...saya uninstal aja gak berahkak👎👎👎👎👎,1.0
Masa iya sering bnget di cancel sama driver udah menunggu lama tau² di cancel giemana ni ?? Mending pake gojek atau gak grab walau agak mahal tapi cepet,1.0
dulu yang termurah dan ramah kog sekarang kebalikannya . terimakasih Maxim pelanggan anda kecewa .,1.0
Aplikasi apa ini sampe setengah jam ga kebuka juga. Bikin emosi,1.0
"Tolong aplikasi ini jgn buat ribet,, dikit2 error,, tolong kau perbaiki ini,, jujur saya kecewa sama aplikasi ini",1.0
Minta tolong diperbaiki mapsnya lebih komplit sama sering sekali ngehang mencari driver trus.,1.0
"Gak ada niat untuk mmperbaharui sistem gitu maxim buat lbh baik lagi, pelayananya sngat kurang",1.0
"saya pake jasa antar ,buat antar makanan kerumah soudara ku ,tapi makanannya ga nyampe , driver malah hilang",1.0
aplikasi gajelas sering keluar sendiri sering gangguan bikin emosi aja,1.0
"lelet. dan suka ngawur. lokasi titik pesanan dimana, lokasi driver dimana. aneh!",1.0
"Belum mesen ojol udah nelpon, mana tujuan ngga sesuai yg saya cek, ojol bialng saya ngerjain,ojol nya nyinyir,saya di maki2 dengan kata2 yg tidak pantas. Mau sertakan screenshot nya ngga bisa😡",1.0
"Kalau mau butuh cepat ngk usah pakai aplikasi ini lemot, menunggu 1 jam gak sampai2 chat juga ngk di respon sama driverny, ngk bangetlah maxim yg sekarang pdhl dlu langganan",1.0
"Map driver macet, kirim pesan susah, lemot, map melenceng dari titik, parah",1.0
riwayat orderan tdk di tampilkan. aplikasi lemot bener padahal jaringan 4G,1.0
"Tolong pak cari pengemudi maxim dengan BG mobil 1339zl yang meresahkan toko kami selalu meminta uang sudah dua kali ini, tolong beritahu kami siapa orang itu, sebelum kami viralkan ini",1.0
Semakin hari semakin mahal order jauh murah order dekat mahal tidak jelas,1.0
"Saya sudah daftar , tapi belom Ada Panggilan Atau Konfirmasi dari Pihak Perusahaan Maxim",1.0
"Cara pesan makanan ny gimana ya? Dan juga map ny acak""an jdi stre sendiri melihat map ny.",1.0
"Apa2 ini maxim, saya blm pesan, tiba2 udh pesan sesuatu, tolong di perbaiki lagi, kasian sama draiver nya, msh blm pencet apa2 tiba2 udh pesan sesuatu mohon di, perbaiki lagi kasian sm draiver nya",1.0
"Saya kasih bintang satu biar coment ny di baca. Aplikasinya memang membantu tapi sayang rata rata driver kasar dan semaunya saja, kalau bisa saran tolong ulasan dari customer juga bisa jadi penilaian performa driver. terimakasih",1.0
Gw suka sih aplikasi ini tpi kga suka gelay apaan tarif yg kena 18.8k dikasih duit 20k cuman bilang terimakasih kembalian woi walaupun kembalian 1k itu juga bermanfaat astaga udah 2x kyk gini,1.0
Kenapa aplikasi maxim tidak bisa di instal di hp saya? Jenis hp Redmi not 3,1.0
"Opsi delivery & Shop Gak ada gunanya. Hapus ajah opsi itu kalo gak bisa dapat driver, Masa tunggu sampai hampir satu Jam driver gak dapat. aplikasi ini performanya udah mulai gak beres, order ojek udah dapat driver notifnya masih mencari pengemudi",1.0
"Maxim sudah gak ,,,jelassss Ongkos di pesan 17.3 k Pas sampe tempat orderan biaya menjadi. 37000 . Tidak konsisten. Bagaimana kalo orang ada uang pas. Males sudah Ama aplikasi ini",1.0
Hanya untuk kasih tau saja. Driver nya pilih pilih orderannya. Ongkir dinaikkan baru diambil nya.,1.0
Suek... Kirain.. Sdh masuk senua kota.. Udh terlanjur download ga bisa.. Adbya kota tertentu.. Maaf 1 bintang dulu. Perluas lg jaringannya..,1.0
menunggu setengah jam cuma buat nyari driver. Udah menunggu lama juga ttp aja ga dpt driver WKWKWKW terimakasih untuk app nya sangat membantu,1.0
Aplikasinya jelek banget.. Jangan di install.. Masa saya pesan ojol dari jam 8 sampai jam 1 malam gak ada yang nongol satupun yang online.. Gimana ini,1.0
"Maps nya sangat tidak update,dan pengemudi nya untuk wilayah handil bakti,sangat lambat",1.0
Saya Bru download tp gbisa login.. ini gmna.. gagal terus. No pun SDH benar kok knp eror trus,1.0
saya baru install maxim... kurang user frendly dalam pemilihan menunya... bingung cara ngorder atau cuma liat tarif antar.. cara mengcancel nya pun sulit... saran.. tolong buat lebih user friendly,1.0
Kenapa macim sekarang susah sekali cari driver bikin mnghambat waktu saja,1.0
